DATE=19991015, TIME=09:30:00, NPAN=751, NPMT=9522, NOWL=91, NLG=49, NBUT=22, NECK=4
H100 10  7 T10  0  130.503  -85.399  0  0  0  0
EHLO PEOA JFZJ KHKD HD32  0x07 -559.935  618.107  105.638
EHLP PEJX JGLC KCAA HE01  0x07 -569.051  605.562  130.768
EHLQ PESP JGLD KCAA HE02  0x07 -562.900  622.719   54.785
EHLR PETD JGLE KCAA HE03  0x07 -572.034  610.147   79.901
EHLS PEKA JGLF KCAA HE04  0x07 -581.149  597.602  105.031
EHLT PEID JGLG KCAA HE05  0x07 -590.283  585.030  130.147
EHLU PEVF JGLH KCAA HE06  0x07 -575.012  614.739   29.058
EHLV PEMV JGLI KCAA HE07  0x07 -584.132  602.186   54.164
EHLW PEWJ JGLJ KCAA HE08  0x07 -593.261  589.622   79.304
EHLX PEUT JFZK KCAB HE09  0x07 -602.381  577.070  104.410
EHLY PEQK JFZL KCAB HE10  0x07 -611.515  564.497  129.527
H485 10  5 T10  0   86.341  138.061  0  0  0  0
EHLZ PHNA JFYM KHKA HD01  0x07 -656.880  525.488   24.113
EHMA PHQI JFYN KHKA HD02  0x07 -646.379  534.954   50.027
EHMB PHRG JFYO KHKA HD03  0x07 -637.246  547.527   24.911
EHMC PHQP JFYP KHKA HD04  0x07 -635.844  544.426   75.932
EHMD PHHE JFYQ KHKA HD05  0x07 -626.710  556.999   50.816
EHME PHKG JFYR KHKA HD06  0x07 -617.590  569.552   25.710
EHMF PIQQ JFYS KHKA HD07  0x07 -625.324  553.921  101.860
EHMG PGLD JGBD KKAD GC30  0x07 -616.209  566.465   76.730
EHMH PHRY JGBE KKAD GC31  0x07 -607.075  579.038   51.614
EHMI PHMS JGBF KKAD GC32  0x07 -597.955  591.591   26.507
H486 14  4 T14  0   75.816  143.518  0  0  0  0
EHMJ PCZE JFJP KCJB IC14  0x07 -689.803  443.691  191.577
EHMK PGQN JFJQ KCJB IC15  0x07 -684.877  460.619  167.881
EHML PGVC JFJR KCJB IC16  0x07 -676.679  450.041  217.247
EHMM PGNZ JBSA KCJC IC17  0x07 -671.747  466.959  193.574
EHMN PGNO JBSB KCJC IC18  0x07 -666.821  483.887  169.878
EHMO PDKB JBSC KCJC IC19  0x07 -663.574  456.403  242.926
EHMP PDEI JBSD KCJC IC20  0x07 -658.643  473.322  219.254
EHMQ PDCG JBSE KCJC IC21  0x07 -653.697  490.237  195.548
EHMR PDBB JBSF KCJC IC22  0x07 -648.751  507.176  171.880
EHMS PDEL JBSG KCJC IC23  0x07 -650.465  462.756  268.629
EHMT PCTW JBSH KCJC IC24  0x07 -645.519  479.671  244.923
EHMU PIRF JFKI KCJD IC25  0x07 -640.578  496.619  221.233
EHMV PGNK JFKJ KCJD IC26  0x07 -635.627  513.525  197.550
EHMW PDEE JFKK KCJD IC27  0x07 -630.700  530.453  173.854
H487 14  4 T14  0   66.784  138.834  0  0  0  0
EHMX PCYM JDQI KDWD HA29  0x07 -560.095  501.153  380.185
EHMY PCVP JDQJ KDWD HA30  0x07 -579.951  479.374  378.481
EHMZ PDBK JDQK KDWD HA31  0x07 -556.540  519.716  357.505
EHNA PCHO JDQL KDWD HA32  0x07 -576.396  497.936  355.801
EHNB PDFF JDBK KGJA HB01  0x07 -596.257  476.166  354.074
EHNC PDFI JDBL KGJA HB02  0x07 -552.985  538.278  334.826
EHND PDAT JDBM KGJA HB03  0x07 -572.846  516.508  333.098
EHNE PAXT JDBN KGJA HB04  0x07 -592.702  494.729  331.394
EHNF PCVZ JDBO KGJA HB05  0x07 -612.583  472.972  329.676
EHNG PBBT JDBP KGJA HB06  0x07 -549.415  556.860  312.151
EHNH PDGN JDBQ KGJA HB07  0x07 -569.291  535.070  310.418
EHNI PDBJ JDBR KGJA HB08  0x07 -589.172  513.313  308.701
EHNJ PDFR JDPO KGJB HB09  0x07 -609.028  491.534  306.996
EHNK PBHM JDPP KGJB HB10  0x07 -628.924  469.757  305.274
H488 14  4 T14  0   75.274  133.168  0  0  0  0
EHNL PGUR JDPQ KGJB HB11  0x07 -542.038  618.084  183.192
EHNM PGHT JDPR KGJB HB12  0x07 -527.276  622.870  208.321
EHNN PGCH JDPS KGJB HB13  0x07 -563.283  597.602  182.230
EHNO PGZX JDPT KGJB HB14  0x07 -548.521  602.387  207.359
EHNP PGEW JDPU KGJB HB15  0x07 -533.749  607.202  232.470
EHNQ PDIN JDPV KGJB HB16  0x07 -584.548  577.131  181.277
EHNR PDKL JDDW KGJC HB17  0x07 -569.785  581.917  206.406
EHNS PDJS JDDX KGJC HB18  0x07 -555.013  586.732  231.517
EHNT PDLD JDDY KGJC HB19  0x07 -540.251  591.517  256.646
EHNU PDIF JDDZ KGJC HB20  0x07 -605.807  556.652  180.347
EHNV PGVX JDEA KGJC HB21  0x07 -591.050  561.447  205.453
EHNW PGDN JDEB KGJC HB22  0x07 -576.273  566.252  230.587
EHNX PCXE JDEC KGJC HB23  0x07 -561.516  571.047  255.693
EHNY PDHY JDED KGJC HB24  0x07 -546.754  575.833  280.823
H489 10  4 T10  0   72.523  138.627  0  0  0  0
EHNZ PISV JCQF KDWC HA22  0x07 -628.547  486.485  276.536
EHOA PIVX JCQG KDWC HA23  0x07 -608.826  508.392  278.125
EHOB PIUA JCQH KDWC HA24  0x07 -623.588  503.607  252.996
EHOC PIUO JDQE KDWD HA25  0x07 -589.089  530.297  279.682
EHOD PITM JDQF KDWD HA26  0x07 -603.851  525.511  254.553
EHOE PIPG JDQG KDWD HA27  0x07 -618.608  520.716  229.447
EHOF PICR JDQH KDWD HA28  0x07 -569.357  552.234  281.254
EHOG PIZN JGJV KIAB GA16  0x07 -584.129  547.419  256.143
EHOH PIJB JGHS KIAC GA17  0x07 -598.891  542.634  231.013
EHOI PISG JGHT KIAC GA18  0x07 -613.648  537.839  205.907
H490 10  4 T10  0   63.381  145.830  0  0  0  0
EHOJ PEXX JDFA KDWB HA15  0x07 -587.667  450.238  400.188
EHOK PFHF JDFB KDWB HA16  0x07 -604.487  446.730  376.186
EHOL PEPU JCQA KDWC HA17  0x07 -605.194  426.615  397.791
EHOM PEPG JCQB KDWC HA18  0x07 -621.302  443.189  352.171
EHON PFFP JCQC KDWC HA19  0x07 -622.009  423.074  373.776
EHOO PEHH JCQD KDWC HA20  0x07 -622.716  402.958  395.381
EHOP PEGQ JCQE KDWC HA21  0x07 -638.121  439.680  328.170
EHOQ PFCC JGJS KIAB GA13  0x07 -638.829  419.565  349.775
EHOR PEJH JGJT KIAB GA14  0x07 -639.536  399.450  371.379
EHOS PFDG JGJU KIAB GA15  0x07 -640.243  379.312  392.947
H491 10  4 T10  0   73.140  150.453  0  0  0  0
EHOT PHQL JFHM KCJA IC07  0x07 -707.394  411.348  196.484
EHOU PFEM JFHN KCJA IC08  0x07 -710.287  392.465  219.002
EHOV PFGO JFJK KCJB IC09  0x07 -694.822  417.375  222.504
EHOW PFBD JFJL KCJB IC10  0x07 -713.146  373.590  241.516
EHOX PHIG JFJM KCJB IC11  0x07 -697.681  398.500  245.018
EHOY PGYY JFJN KCJB IC12  0x07 -682.216  423.410  248.519
EHOZ PHTU JFJO KCJB IC13  0x07 -716.019  354.694  264.025
EHPA PFBE JGJP KIAB GA10  0x07 -700.574  379.617  267.536
EHPB PFBM JGJQ KIAB GA11  0x07 -685.110  404.527  271.037
EHPC PFFG JGJR KIAB GA12  0x07 -669.645  429.437  274.539
H492 21  4 T21  0   66.415  152.942  0  0  0  0
EHPD PGCA JDLI KAQB IB11  0x07 -687.648  303.817  380.892
EHPE PKVZ JDLJ KAQB IB12  0x07 -702.410  299.031  355.763
EHPF PLYC JDLK KAQB IB13  0x07 -717.182  294.216  330.652
EHPG PKLF JDLL KAQB IB14  0x07 -672.769  329.028  384.669
EHPH PGGQ JDLM KAQB IB15  0x07 -687.526  324.233  359.563
EHPI PKAB JDLN KAQB IB16  0x07 -702.288  319.447  334.433
EHPJ PKPO JCJO KAQC IB17  0x07 -717.060  314.632  309.322
EHPK PMEY JCJP KAQC IB18  0x07 -657.870  354.249  388.474
EHPL PGGY JCJQ KAQC IB19  0x07 -672.647  349.444  363.339
EHPM PFXK JCJR KAQC IB20  0x07 -687.404  344.649  338.233
EHPN PGAQ JCJS KAQC IB21  0x07 -702.166  339.863  313.104
EHPO PMBS JCJT KAQC IB22  0x07 -716.938  335.048  287.993
EHPP PMFG JCJU KAQC IB23  0x07 -657.748  374.665  367.144
EHPQ PGAO JCJV KAQC IB24  0x07 -672.510  369.880  342.015
EHPR PLYX JDHG KAQD IB25  0x07 -687.282  365.065  316.904
EHPS PLNT JDHH KAQD IB26  0x07 -702.044  360.279  291.775
EHPT PMBG JDHI KAQD IB27  0x07 -657.625  395.081  345.815
EHPU PMHL JDHJ KAQD IB28  0x07 -672.388  390.296  320.686
EHPV PKFD JDHK KAQD IB29  0x07 -687.160  385.481  295.575
EHPW PKQR JDHL KAQD IB30  0x07 -657.503  415.497  324.486
EHPX PKTS JDHM KAQD IB31  0x07 -672.266  410.712  299.356
H493 10  3 T10  0   49.497  157.399  3  0  0  0
EHPY PKXF JCKP KHEA HH04  0x07 -567.472  218.741  581.675
EHPZ PKIC JCKQ KHEA HH05  0x07 -569.384  244.725  567.803
EHQA ---- ---- ---- ----  0x10 -586.602  222.230  559.474
EHQB PLAL JCKR KHEA HH06  0x07 -571.292  270.706  553.896
EHQC PKOF JCKS KHEA HH07  0x07 -588.510  248.210  545.566
EHQD PLBE JCKT KHEA HH08  0x07 -605.728  225.715  537.237
EHQE PKXY JCMI KHEB HH09  0x07 -573.203  296.690  540.024
EHQF PKZZ JARR KBIB GF12  0x07 -590.422  274.195  531.694
EHQG PLCX JARS KBIB GF13  0x07 -607.640  251.699  523.365
EHQH PLAD JART KBIB GF14  0x07 -624.844  229.222  514.998
H494 10  3 T10  1   56.508  147.325  0  0  0  0
EHQI PJJS JBVK KKFD HI25  0x07 -567.462  422.446  455.789
EHQJ PIKN JBVL KKFD HI26  0x07 -586.605  401.020  448.971
EHQK PIGY JBVM KKFD HI27  0x07 -569.387  398.409  472.817
EHQL PIAI JBVN KKFD HI28  0x07 -605.716  379.580  442.157
EHQM PIHV JBVO KKFD HI29  0x07 -588.497  376.969  466.003
EHQN PHSV JBVP KKFD HI30  0x07 -571.279  374.358  489.849
EHQO PHMR JBVQ KKFD HI31  0x07 -624.841  358.145  435.323
EHQP PHST JABF KBLB GG16  0x07 -607.640  355.544  459.185
EHQQ PHRW JAQQ KBLC GG17  0x07 -590.422  352.933  483.031
EHQR PIGQ JAQR KBLC GG18  0x07 -573.204  350.322  506.877
H495 21  3 T21  0   56.508  155.862  0  0  0  0
EHQS PGXK JCMJ KHEB HH10  0x07 -676.703  238.496  442.082
EHQT PHDB JCMK KHEB HH11  0x07 -676.692  263.625  426.563
EHQU PHDE JCML KHEB HH12  0x07 -676.707  288.736  411.026
EHQV PHBF JCMM KHEB HH13  0x07 -660.024  236.138  466.320
EHQW PGUU JCMN KHEB HH14  0x07 -660.024  261.244  450.803
EHQX PHCF JCMO KHEB HH15  0x07 -660.013  286.374  435.285
EHQY PHBK JCMP KHEB HH16  0x07 -660.028  311.485  419.748
EHQZ PBQV JDOY KHEC HH17  0x07 -643.341  233.752  490.581
EHRA PHDV JDOZ KHEC HH18  0x07 -643.345  258.887  475.042
EHRB PHBO JDPA KHEC HH19  0x07 -643.345  283.993  459.525
EHRC PHBJ JDPB KHEC HH20  0x07 -643.334  309.123  444.006
EHRD PHFI JDPC KHEC HH21  0x07 -643.349  334.234  428.469
EHRE PHFY JDPD KHEC HH22  0x07 -626.662  256.501  499.303
EHRF PHEZ JDPE KHEC HH23  0x07 -626.651  281.631  483.784
EHRG PGTS JDPF KHEC HH24  0x07 -626.666  306.742  468.247
EHRH PBRE JCII KHED HH25  0x07 -626.655  331.872  452.728
EHRI PHCQ JCIJ KHED HH26  0x07 -609.983  279.250  508.024
EHRJ PBRL JCIK KHED HH27  0x07 -609.972  304.380  492.506
EHRK PBLY JCIL KHED HH28  0x07 -609.987  329.491  476.969
EHRL PFXO JCIM KHED HH29  0x07 -593.304  301.999  516.746
EHRM PBRM JCIN KHED HH30  0x07 -593.293  327.128  501.227
H496 10  7 T10  0  130.503  130.601  0  0  0  0
EHRN PLXA JPAO KCHC HP19  0x07 -383.394  472.104 -581.673
EHRO PLKA JPAP KCHC HP20  0x07 -408.698  465.892 -567.801
EHRP PLWY JPAQ KCHC HP21  0x07 -392.624  489.219 -559.472
EHRQ PLLC JPAR KCHC HP22  0x07 -433.996  459.679 -553.894
EHRR PFWP JPAS KCHC HP23  0x07 -417.922  483.006 -545.565
EHRS PKNI JPAT KCHC HP24  0x07 -401.848  506.332 -537.235
EHRT PLUK JOZG KCHD HP25  0x07 -459.299  453.467 -540.022
EHRU PGFR JOZH KCHD HP26  0x07 -443.225  476.794 -531.693
EHRV PGEI JOZI KCHD HP27  0x07 -427.152  500.121 -523.363
EHRW PDAQ JOZJ KCHD HP28  0x07 -411.091  523.429 -514.997
H497 10  7 T10  1  123.492  140.675  0  0  0  0
EHRX PJDI JOAS KHTA HN03  0x07 -577.125  409.146 -455.789
EHRY PNMH JOAT KHTA HN04  0x07 -562.664  433.972 -448.971
EHRZ PJCQ JOAU KHTA HN05  0x07 -554.860  418.404 -472.817
EHSA PGFP JOAV KHTA HN06  0x07 -548.178  458.773 -442.157
EHSB PGHX JOAW KHTA HN07  0x07 -540.375  443.204 -466.003
EHSC PGEB JOAX KHTA HN08  0x07 -532.571  427.636 -489.849
EHSD PDAJ JMLC KHTB HN09  0x07 -533.702  483.586 -435.323
EHSE PFZL JMLD KHTB HN10  0x07 -525.913  468.031 -459.184
EHSF PGHS JMLE KHTB HN11  0x07 -518.109  452.463 -483.030
EHSG PLUQ JMLF KHTB HN12  0x07 -510.306  436.894 -506.876
H498 21  7 T21  0  123.492  132.138  0  0  0  0
EHSH PPOA JOYV KJRD HO30  0x07 -435.935  569.883 -442.081
EHSI PONE JOYW KJRD HO31  0x07 -459.831  562.107 -426.563
EHSJ PPHZ JOYX KJRD HO32  0x07 -483.718  554.362 -411.026
EHSK PPNX JOZW KCHA HP01  0x07 -428.539  554.749 -466.319
EHSL PMJY JOZX KCHA HP02  0x07 -452.417  546.991 -450.803
EHSM PMIZ JOZY KCHA HP03  0x07 -476.313  539.215 -435.284
EHSN PLFG JOZZ KCHA HP04  0x07 -500.200  531.469 -419.747
EHSO PMFM JPAA KCHA HP05  0x07 -421.115  539.620 -490.580
EHSP PGVG JPAB KCHA HP06  0x07 -445.021  531.857 -475.041
EHSQ PMEN JPAC KCHA HP07  0x07 -468.898  524.098 -459.524
EHSR PLPY JPAD KCHA HP08  0x07 -492.794  516.323 -444.006
EHSS PLNJ JPAU KCHB HP09  0x07 -516.681  508.577 -428.469
EHST PMJJ JPAV KCHB HP10  0x07 -437.596  516.727 -499.301
EHSU PMOT JPAW KCHB HP11  0x07 -461.493  508.952 -483.783
EHSV PLYS JPAX KCHB HP12  0x07 -485.379  501.206 -468.246
EHSW PLRS JPAY KCHB HP13  0x07 -509.276  493.431 -452.728
EHSX PMGR JPAZ KCHB HP14  0x07 -454.078  493.835 -508.023
EHSY PMHI JPBA KCHB HP15  0x07 -477.974  486.060 -492.505
EHSZ PMOF JPBB KCHB HP16  0x07 -501.861  478.314 -476.968
EHTA PMGF JPAM KCHC HP17  0x07 -470.559  470.943 -516.745
EHTB PLZI JPAN KCHC HP18  0x07 -494.455  463.167 -501.226
H499 10  6 T10  0  116.619  142.170  0  0  0  0
EHTC PNNL JNSU KKSB IL13  0x07 -609.801  419.774 -400.188
EHTD PNVC JNSV KKSB IL14  0x07 -611.662  436.854 -376.186
EHTE PNVK JNSW KKSB IL15  0x07 -592.750  443.743 -397.791
EHTF PNWR JNSX KKSB IL16  0x07 -613.490  453.940 -352.171
EHTG PNRI JPCY KKSC IL17  0x07 -594.578  460.829 -373.776
EHTH PNSF JPCZ KKSC IL18  0x07 -575.666  467.717 -395.381
EHTI PNMG JPDA KKSC IL19  0x07 -615.350  471.021 -328.170
EHTJ PNQL JOHC KKIC HJ17  0x07 -596.438  477.909 -349.775
EHTK PNMA JOHD KKIC HJ18  0x07 -577.526  484.798 -371.379
EHTL PNUQ JOHE KKIC HJ19  0x07 -558.592  491.693 -392.947
H500 10  6 T10  0  106.860  137.547  0  0  0  0
EHTM PMCO JPDB KKSC IL20  0x07 -609.811  545.658 -196.484
EHTN PMZC JPDC KKSC IL21  0x07 -592.746  554.244 -219.002
EHTO PNCN JPDD KKSC IL22  0x07 -611.659  531.839 -222.504
EHTP PNBW JPDE KKSC IL23  0x07 -575.678  562.796 -241.516
EHTQ PBAQ JPDF KKSC IL24  0x07 -594.590  540.390 -245.018
EHTR PMSR JPDW KKSD IL25  0x07 -613.503  517.985 -248.519
EHTS PNIN JPDX KKSD IL26  0x07 -558.596  571.367 -264.025
EHTT PMYN JOHF KKIC HJ20  0x07 -577.526  548.977 -267.536
EHTU PNFQ JOHG KKIC HJ21  0x07 -596.438  526.572 -271.037
EHTV PMYD JOHH KKIC HJ22  0x07 -615.350  504.167 -274.539
H501 21  6 T21  0  113.585  135.058  0  0  0  0
EHTW PLGU JOHI KKIC HJ23  0x07 -501.441  560.107 -380.892
EHTX PLJK JOHJ KKIC HJ24  0x07 -501.451  575.625 -355.763
EHTY PMBN JOEA KKID HJ25  0x07 -501.437  591.162 -330.652
EHTZ PLCQ JOEB KKID HJ26  0x07 -520.820  538.165 -384.669
EHUA PMGI JOEC KKID HJ27  0x07 -520.820  553.682 -359.563
EHUB PLWR JOED KKID HJ28  0x07 -520.830  569.200 -334.433
EHUC PLWK JOEE KKID HJ29  0x07 -520.816  584.737 -309.322
EHUD PMFY JOEF KKID HJ30  0x07 -540.203  516.202 -388.474
EHUE PLIL JOEG KKID HJ31  0x07 -540.199  531.740 -363.339
EHUF POPM JOEH KKID HJ32  0x07 -540.199  547.257 -338.233
EHUG PNRR JOOE KHRA HK01  0x07 -540.209  562.775 -313.104
EHUH POJH JOOF KHRA HK02  0x07 -540.195  578.312 -287.993
EHUI PNUK JOOG KHRA HK03  0x07 -559.582  509.777 -367.144
EHUJ POMC JOOH KHRA HK04  0x07 -559.593  525.295 -342.015
EHUK PHUF JOOI KHRA HK05  0x07 -559.578  540.832 -316.904
EHUL PIJH JOOJ KHRA HK06  0x07 -559.589  556.351 -291.775
EHUM POLL JOOK KHRA HK07  0x07 -578.961  503.352 -345.815
EHUN POEJ JOOL KHRA HK08  0x07 -578.972  518.870 -320.686
EHUO POKU JOHK KHRB HK09  0x07 -578.957  534.407 -295.575
EHUP PORO JOHL KHRB HK10  0x07 -598.340  496.927 -324.486
EHUQ PORH JOHM KHRB HK11  0x07 -598.351  512.445 -299.356
H502 14  6 T14  0  104.184  144.482  0  0  0  0
EHUR PLBB JNSG KKTD IK31  0x07 -635.136  518.933 -191.577
EHUS PKSP JNSH KKTD IK32  0x07 -649.713  509.017 -167.881
EHUT PKYF JNVS KKSA IL01  0x07 -637.119  504.489 -217.247
EHUU PLBX JNVT KKSA IL02  0x07 -651.686  494.571 -193.574
EHUV PKQP JNVU KKSA IL03  0x07 -666.263  484.655 -169.878
EHUW PLAK JNVV KKSA IL04  0x07 -639.120  490.060 -242.926
EHUX PLAJ JNVW KKSA IL05  0x07 -653.687  480.142 -219.254
EHUY PKXI JNVX KKSA IL06  0x07 -668.246  470.211 -195.548
EHUZ PKOW JNVY KKSA IL07  0x07 -682.827  460.272 -171.880
EHVA PKWZ JNVZ KKSA IL08  0x07 -641.111  475.629 -268.629
EHVB PKKX JNSQ KKSB IL09  0x07 -655.670  465.698 -244.923
EHVC PKPR JNSR KKSB IL10  0x07 -670.262  455.761 -221.233
EHVD PLBW JNSS KKSB IL11  0x07 -684.810  445.828 -197.550
EHVE PKUE JNST KKSB IL12  0x07 -699.387  435.912 -173.854
H503 14  6 T14  0  113.216  149.166  0  0  0  0
EHVF POBQ JNZL KKTB IK10  0x07 -649.703  377.817 -380.185
EHVG POWS JNZM KKTB IK11  0x07 -635.126  403.431 -378.481
EHVH POQN JNZN KKTB IK12  0x07 -666.259  368.700 -357.505
EHVI POSM JNZO KKTB IK13  0x07 -651.681  394.314 -355.801
EHVJ PPAV JNZP KKTB IK14  0x07 -637.114  419.930 -354.074
EHVK POXX JNZQ KKTB IK15  0x07 -682.814  359.582 -334.826
EHVL PPEU JNZR KKTB IK16  0x07 -668.247  385.199 -333.098
EHVM POTR JNSI KKTC IK17  0x07 -653.670  410.813 -331.394
EHVN PPCF JNSJ KKTC IK18  0x07 -639.121  436.445 -329.676
EHVO PPAG JNSK KKTC IK19  0x07 -699.383  350.445 -312.151
EHVP PPCV JNSL KKTC IK20  0x07 -684.802  376.082 -310.418
EHVQ PPAB JNSM KKTC IK21  0x07 -670.253  401.713 -308.701
EHVR POZJ JNSN KKTC IK22  0x07 -655.676  427.327 -306.996
EHVS PPEB JNSO KKTC IK23  0x07 -641.113  452.979 -305.274
H504 14  6 T14  0  104.726  154.832  0  0  0  0
EHVT POFK JNTK KGTC IJ21  0x07 -755.331  324.510 -183.192
EHVU PNZB JNTL KGTC IJ22  0x07 -755.321  308.992 -208.321
EHVV PLFE JNTM KGTC IJ23  0x07 -742.416  351.044 -182.230
EHVW POHR JNTN KGTC IJ24  0x07 -742.406  335.526 -207.359
EHVX POIU JNUM KGTD IJ25  0x07 -742.420  319.989 -232.470
EHVY PNZS JNUN KGTD IJ26  0x07 -729.519  377.594 -181.277
EHVZ POIF JNUO KGTD IJ27  0x07 -729.508  362.076 -206.406
EHWA PLZW JNUP KGTD IJ28  0x07 -729.523  346.539 -231.517
EHWB PMCV JNUQ KGTD IJ29  0x07 -729.512  331.020 -256.646
EHWC PMEX JNUR KGTD IJ30  0x07 -716.611  404.142 -180.347
EHWD PLSK JNUS KGTD IJ31  0x07 -716.611  388.625 -205.453
EHWE PMEB JNUT KGTD IJ32  0x07 -716.615  373.086 -230.587
EHWF PMBF JNXG KKTA IK01  0x07 -716.615  357.570 -255.693
EHWG PLHN JNXH KKTA IK02  0x07 -716.605  342.051 -280.823
H505 10  6 T10  0  107.477  149.373  0  0  0  0
EHWH PIZD JNXI KKTA IK03  0x07 -656.905  447.452 -276.536
EHWI PJAP JNXJ KKTA IK04  0x07 -671.647  421.925 -278.125
EHWJ PIZB JNXK KKTA IK05  0x07 -671.657  437.444 -252.996
EHWK PJCG JNXL KKTA IK06  0x07 -686.380  396.386 -279.682
EHWL PIZX JNXM KKTA IK07  0x07 -686.391  411.904 -254.553
EHWM PJAH JNXN KKTA IK08  0x07 -686.391  427.421 -229.447
EHWN PJEO JNZK KKTB IK09  0x07 -701.146  370.841 -281.254
EHWO PNHY JBWN KKIB HJ14  0x07 -701.132  386.378 -256.143
EHWP PNFO JBWO KKIB HJ15  0x07 -701.142  401.896 -231.013
EHWQ POCX JBWP KKIB HJ16  0x07 -701.142  417.413 -205.907
H506 14  5 T14  0   87.924  150.212  0  0  0  0
EHWR PEGF JGLN KAVD IF28  0x07 -719.007  430.678   83.286
EHWS PEOK JGLO KAVD IF29  0x07 -733.792  405.117   82.702
EHWT PEIF JGLP KAVD IF30  0x07 -711.971  444.248   58.030
EHWU PEPJ JGLQ KAVD IF31  0x07 -726.742  418.705   57.436
EHWV PEUD JGLR KAVD IF32  0x07 -741.527  393.144   56.852
EHWW PEEB JGFG KDEA IG01  0x07 -704.955  457.833   32.774
EHWX PEBF JGFH KDEA IG02  0x07 -719.726  432.290   32.181
EHWY PEHC JGFI KDEA IG03  0x07 -734.491  406.713   31.596
EHWZ PEFB JGFJ KDEA IG04  0x07 -749.268  381.163   30.978
EHXA PEJY JGFK KDEA IG05  0x07 -697.925  471.437    7.509
EHXB PENU JGFL KDEA IG06  0x07 -712.690  445.860    6.924
EHXC PEAD JGFM KDEA IG07  0x07 -727.481  420.291    6.317
EHXD PEWO JGFN KDEA IG08  0x07 -742.232  394.733    5.722
EHXE PELW JAUA KDEB IG09  0x07 -757.016  369.172    5.138
H507 14  5 T14  0   96.484  144.920  0  0  0  0
EHXF PDQJ JFZU KKRC HC19  0x07 -656.663  511.274 -129.592
EHXG PDSH JFZV KKRC HC20  0x07 -651.105  524.136 -103.607
EHXH PBXJ JFZW KKRC HC21  0x07 -673.365  486.959 -130.771
EHXI PBYX JFZX KKRC HC22  0x07 -667.807  499.821 -104.787
EHXJ PCWF JFZY KKRC HC23  0x07 -662.263  512.664  -78.792
EHXK PBYU JFZZ KKRC HC24  0x07 -690.067  462.644 -131.951
EHXL PDPT JOXS KKRD HC25  0x07 -684.523  475.487 -105.957
EHXM PCJY JOXT KKRD HC26  0x07 -678.965  488.349  -79.972
EHXN PCHA JOXU KKRD HC27  0x07 -673.442  501.207  -53.977
EHXO PCWE JOXV KKRD HC28  0x07 -706.775  438.322 -133.154
EHXP PBRW JOXW KKRD HC29  0x07 -701.225  451.172 -107.137
EHXQ PCGO JOXX KKRD HC30  0x07 -695.702  464.031  -81.141
EHXR PBZX JOXY KKRD HC31  0x07 -690.144  476.892  -55.157
EHXS PCAF JOXZ KKRD HC32  0x07 -684.614  489.758  -29.138
H508 14  5 T14  0   96.737  155.020  0  0  0  0
EHXT PDQL JFWV KAVB IF14  0x07 -773.870  315.002 -106.258
EHXU PDRX JFWW KAVB IF15  0x07 -764.735  327.573 -131.374
EHXV PCTK JFWX KAVB IF16  0x07 -770.018  328.952  -80.522
EHXW PCYD JOIA KAVC IF17  0x07 -760.883  341.524 -105.638
EHXX PCWI JOIB KAVC IF18  0x07 -751.770  354.070 -130.768
EHXY PCWN JOIC KAVC IF19  0x07 -766.186  342.919  -54.785
EHXZ PCNG JOID KAVC IF20  0x07 -757.052  355.490  -79.901
EHYA PCYB JOIE KAVC IF21  0x07 -747.938  368.036 -105.031
EHYB PCVF JOIF KAVC IF22  0x07 -738.803  380.608 -130.147
EHYC PCVD JOIG KAVC IF23  0x07 -762.340  356.904  -29.058
EHYD PBXO JOIH KAVC IF24  0x07 -753.220  369.457  -54.164
EHYE PDJW JGLK KAVD IF25  0x07 -744.092  382.021  -79.304
EHYF PCVC JGLL KAVD IF26  0x07 -734.971  394.574 -104.410
EHYG PBUX JGLM KAVD IF27  0x07 -725.837  407.145 -129.527
H509 10  5 T10  0   93.659  149.939  0  0  0  0
EHYH PILG JGMD KKRB HC12  0x07 -702.756  462.346  -24.113
EHYI PHOS JGME KKRB HC13  0x07 -708.514  449.433  -50.027
EHYJ PHMY JGMF KKRB HC14  0x07 -717.648  436.861  -24.911
EHYK PHJR JGMG KKRB HC15  0x07 -714.266  436.486  -75.932
EHYL PGXA JGMH KKRB HC16  0x07 -723.401  423.914  -50.816
EHYM PIHQ JFZS KKRC HC17  0x07 -732.521  411.361  -25.710
EHYN PIOY JFZT KKRC HC18  0x07 -720.045  423.547 -101.860
EHYO PHMQ JGBA KKAD GC27  0x07 -729.159  411.002  -76.730
EHYP PHLC JGBB KKAD GC28  0x07 -738.294  398.430  -51.614
EHYQ PHRI JGBC KKAD GC29  0x07 -747.414  385.877  -26.507
H510 14  5 T14  0   84.129  167.057  0  0  0  0
EHYR PERR JFKB KBUB ID10  0x07 -818.857  150.556  127.270
EHYS PEWH JFKC KBUB ID11  0x07 -824.821  136.781  101.834
EHYT PEGK JFKD KBUB ID12  0x07 -811.971  179.263  127.255
EHYU PELB JFKE KBUB ID13  0x07 -817.926  165.507  101.834
EHYV PERA JFKF KBUB ID14  0x07 -823.891  151.732   76.397
EHYW PEAI JFKG KBUB ID15  0x07 -805.109  207.978  127.246
EHYX PEEL JFKH KBUB ID16  0x07 -811.064  194.222  101.825
EHYY PEDL JFWI KBUC ID17  0x07 -817.005  180.439   76.383
